GameName,Price,Rating,UserCounts,ConsoleCounts
TransWorld SURF: Next Wave,42,4.5,22,22
Transylvania,40,4.5800000000000001,54,54
Trantor the Last Stormtrooper,33,3.9300000000000002,105,105
Tranz Am,38,3.0600000000000001,23,23
Trap Door,40,4.0300000000000002,24,24
Trapped 2,39,3.6600000000000001,20,20
Trapped Dead,48,4.6600000000000001,18,18
Traps 'n' Treasures,46,4.0899999999999999,26,26
Trash It,41,4.0599999999999996,34,34
Trashman,56,2.2200000000000002,50,50
Trauma,36,4,23,23
Traverse USA / Zippy Race,42,4.0300000000000002,17,17
Traxx,28,3.8199999999999998,30,30
Traxxpad: Portable Studio,50,2.9199999999999999,21,21
Traysia,46,3.3399999999999999,22,22
Treasure Bonus,43,3.46,25,25
Treasure Hunt,47,3.6400000000000001,26,26
Treasure Hunter,43,4.1600000000000001,22,22
Treasure Island,37.5,4.4400000000000004,112,112
Treasure Island Dizzy,38,3.6800000000000002,100,100
Treasure Master,39,3.7200000000000002,22,22
Treasure of Usas,37,4.0599999999999996,24,24
Treasure Strike,41,4.0499999999999998,26,26
Treasure Trap,38,3.3399999999999999,48,48
Treasures of the Deep,47,3.4199999999999999,20,20
Treasures of the Savage Frontier,39,3.75,23,23
Tremor,43,5,24,24
Trevor McFur In The Crescent Galaxy,54,4.0899999999999999,18,18
Triad Volume 1,28,4,21,21
Triad Volume 2,56,2.5,32,32
Triad Volume 3,45,2.3399999999999999,17,17
Trials HD,51,3.8399999999999999,23,23
Trick Shot,39,3.6400000000000001,21,21
Trick Star,48,5,20,20
Trick Trap,40,4.0700000000000003,15,15
Trickstyle,46,3.79,23,23
Tricky Kick,46,3.8900000000000001,22,22
Trifide,45,3.8399999999999999,19,19
Trigger,38,3.6499999999999999,66,66
Trigger Heart Exelica,43,3.3399999999999999,42,42
Triggerheart Exelica,41,4.6500000000000004,22,22
Trigon,34,4.7599999999999998,23,23
TriJinx: A Kristine Kross Mystery,38,3.4399999999999999,26,26
Triltex,39,4.04,17,17
Trine,34,2.7999999999999998,13,13
Trine 2,53,3.75,46,46
Trinity,53,4.21,66,66
Trino,47,3.5,19,19
Triple Draw Poker,47,3.3399999999999999,23,23
Triple Hunt,50,2.96,23,23
Triple Pack,48,4.4400000000000004,22,22
Triple Play 2000,49,3.3799999999999999,44,44
Triple Play 2001,49,4.1200000000000001,44,44
Triple Play 2002,31,3.2000000000000002,32,32
Triple Play '96,44,3.1800000000000002,21,21
Triple Play 97,46,2.6899999999999999,21,21
Triple Play 98,39,3.6400000000000001,21,21
Triple Play Baseball,52,4,12,12
Triple Play Gold,30,3.7200000000000002,21,21
Triple Score: 3 Games In One,34,3.9300000000000002,21,21
Triple Star 2000,55,3.3399999999999999,23,23
Tri-Pool,42,4.0499999999999998,24,24
Tripple Draw,41,3.2599999999999998,22,22
Trivial Pursuit,37,4.0250000000000004,75,75
Trivial Pursuit 2: A New Beginning,46,4.2800000000000002,44,44
Trivial Pursuit: Unhinged,36,4.4000000000000004,54,54
Trizeal,46,4.3799999999999999,48,48
Troddlers,52,4.0599999999999996,34,34
Trog,41,4.0700000000000003,24,24
Trolls,49,4.1200000000000001,23,23
Troll's Tale,27,3.9300000000000002,54,54
TRON,40,5,24,24
Tron 2.0,32,3.7999999999999998,23,23
TRON 2.0: Killer App,38,4.2199999999999998,19,19
Tron VB,41,3.6400000000000001,23,23
Tron: Deadly Discs,38,3.5,48,48
TRON: Deadly Discs: Deadly Dogs,54,3.5299999999999998,16,16
Tron: Evolution,30,4.3799999999999999,17,17
TRON: Maze-A-Tron,50,3.6400000000000001,20,20
TRON: Solar Sailer,46,3.8399999999999999,24,24
Trophy Hunting - Bear & Moose V1.0,31,4.3799999999999999,21,21
Tropical Angel,51,4.0599999999999996,22,22
Tropical Trouble,57,3.2400000000000002,23,23
Tropico 3,48,4.25,21,21
Tropico 3: Absolute Power,45,4.1200000000000001,22,22
Tropico 4,38,2.7599999999999998,18,18
Tropico 4: Steam Special Edition,54,3.6400000000000001,14,14
TROUBLE WITCHES NEO,44,3.6200000000000001,20,20
Truckin',31,4.2199999999999998,20,20
Truco-Tron,53,3.4500000000000002,19,19
True Crime,38,3.7999999999999998,17,17
True Crime: Streets of LA,42,4.3600000000000003,48,48
True Golf Classics: Pebble Beach Golf Links,39,4.0499999999999998,44,44
True Golf Classics: Waialae Country Club,40,4.0599999999999996,22,22
True Lies,45,3.6000000000000001,42,42
Tryrush Deppy,37,4.2999999999999998,24,24
Tsurugi,44,3.9700000000000002,17,17
T-Tris,55,3.7999999999999998,22,22
Tuareg,39,4.5800000000000001,75,75
Tube Panic,35,3.8399999999999999,11,11
Tube Slider,44,4.54,22,22
Tube Warriors,54,4.21,24,24
Tube Way Army,49,3.75,24,24
Tube-It,43,4.54,21,21
Tubes,45,3.7000000000000002,22,22
Tubular Worlds,54,4.1399999999999997,20,20
Tuff E Nuff,47,4.2000000000000002,21,21
Tugboat,41,2.7799999999999998,24,24
Tumble Pop,48,2.3100000000000001,13,13
Tumbleweeds,41,4.75,23,23
Tunguska: Legend of Faith,51,4.2300000000000004,22,22
Tunnel B1,34,4.1200000000000001,42,42
Tunnel Hunt,44,3.6099999999999999,19,19
Tunnel Rats,47,3.8399999999999999,19,19
Tunnel Runner,55,3.5499999999999998,27,27
Tunnels & Trolls: Demo,43,3.3399999999999999,20,20
Tunnels of Armageddon,44,3.8599999999999999,24,24
Tunnels of Doom,47,4.1200000000000001,23,23
Turbo,47,4.2300000000000004,48,48
Turbo Boat Simulator,58,4.2800000000000002,57,57
Turbo Charge,43,4.7000000000000002,22,22
Turbo Cup,31,3.54,80,80
Turbo Esprit,34,3.2599999999999998,54,54
Turbo Girl,43,3.7000000000000002,84,84
Turbo GT,45,3.9399999999999999,17,17
Turbo Out Run,33,4.2199999999999998,90,90
Turbo Outrun,47,3.6400000000000001,60,60
Turbo Poker 2,49,3.46,25,25
Turbo Prop Racing,37,3.6400000000000001,22,22
Turbo Sub,40,3.54,36,36
Turbo Tag,48,4.0999999999999996,24,24
Turbo the Tortoise,45,3.6800000000000002,72,72
Turboat,43,3.5699999999999998,19,19
Turkey Hunting USA V1.0,45,4.5300000000000002,23,23
Turmoil,55,3.085,84,84
Turn It,42,3.5499999999999998,28,28
Turning Point,47,4.21,21,21
Turok,29,3.6400000000000001,21,21
Turok 2: Seeds of Evil,41,4.2599999999999998,21,21
Turok 3: Shadow of Oblivion,39,3.9100000000000001,21,21
Turok: Battle of the Bionosaurs,38,4.2000000000000002,24,24
Turok: Evolution,39,4,63,63
Turok: Legenden des Verlorenen Landes,59,3.8399999999999999,22,22
Turok: Rage Wars,40,4.5300000000000002,15,15
Turret Tower,45,3.3799999999999999,23,23
Turrican,49,3.6400000000000001,132,132
Turrican 3,45,4.0300000000000002,34,34
Turrican II: The Final Fight,40,2.8799999999999999,76,76
Turtle Ship,46,3.5699999999999998,24,24
Turtles,42,3.96,12,12
Tusker,46,3.6400000000000001,96,96
Tutankham,52,4.0800000000000001,125,125
Tut's Tomb,40,4.3799999999999999,17,17
TV Sports Football,43,2.6600000000000001,42,42
TV Sports: Basketball,42,3.3399999999999999,30,30
TV Sports: Boxing,35,4,22,22
TV Sports: Football,39,3.1200000000000001,38,38
Tweety and the Magic Gems,46,3.8900000000000001,26,26
Twilight Zone,46,3.4500000000000002,24,24
Twin Action,46,4.7000000000000002,17,17
Twin Adventure,37,4.3200000000000003,22,22
Twin Bee Yahhoo!,41,3.27,21,21
Twin Cobra II,40,3.3999999999999999,21,21
Twin Eagle - Revenge Joe's Brother,49,4.5,40,40
Twin Eagle II - The Rescue Mission,35,4.2300000000000004,22,22
Twin Falcons,69,3.3999999999999999,23,23
Twin Hawk,46,4.1600000000000001,23,23
Twin Qix,33,4.0300000000000002,18,18
Twin Squash,41,4.5800000000000001,14,14
Twin Turbo V8,42,3.6499999999999999,48,48
TwinBee,27,3.48,69,69
Twinbee 3: Poko Poko Daimao,48,4.3200000000000003,18,18
Twinbee da,41,4.4699999999999998,20,20
Twinbee RPG,47,4.6500000000000004,21,21
Twinbee Taisen Puzzle Dama,41,4.04,20,20
Twinkle Star Sprites,43,4.5700000000000003,68,68
Twinkle Tale,58,3.6800000000000002,16,16
TwinWorld: Land of Vision,46,3.5699999999999998,76,76
Twisted Edge: Extreme Snowboarding,45,4.0599999999999996,16,16
Twisted Metal,48,4.1399999999999997,22,22
Twisted Metal 2,40,3.75,22,22
Twisted Metal 4,41,4.5800000000000001,22,22
Twisted Metal III,33,3.7999999999999998,15,15
Twisted Metal Small Brawl,31,4.3499999999999996,20,20
Twisted Metal: Head-On,43,3.5499999999999998,22,22
Twisted: The Game Show,38,3.0800000000000001,16,16
Twister Mania,52,3.5,26,26
Twister: Mother of Charlotte,41,4.0599999999999996,20,20
Two Crude Dudes,53,4.1399999999999997,26,26
Two Tigers,46,3.6400000000000001,22,22
Two Worlds II Castle Defense,39,4.04,21,21
TX-1,44,4,14,14
Ty the Tasmanian Tiger,48,4.04,75,75
Ty the Tasmanian Tiger 2: Bush Rescue,50,3.5699999999999998,63,63
Ty the Tasmanian Tiger 3: Night of the Quinkan,39,4.2300000000000004,63,63
Tyco Racin' Ratz,47,3.2000000000000002,21,21
Typhoon,49,3.79,16,16
Typhoon of Steel,42,2.8799999999999999,30,30
Typhoon Thompson in Search for the Sea Child,41,3.8399999999999999,44,44
T-Zero,42,3.8399999999999999,20,20
U. MARVEL VS. CAPCOM 3,38,3.5299999999999998,22,22
U.N. Defense Force: Earth Joker,48,3.6600000000000001,24,24
U.N. Squadron,50,3.96,18,18
U.S. Championship V'ball,37,3.1200000000000001,14,14
U.S. Classic,40,3.1800000000000002,20,20
U.S. Navy,55,4,20,20
U.S. Ski Team Skiing,41,3.3399999999999999,23,23
U.S.A.A.F. - United States Army Air Force,40,3.5699999999999998,22,22
UBIK,57,3.46,23,23
Uchhannanchan no Honoo no Challenge: Denryuu IraIra Bou,39,3.7000000000000002,23,23
Uchi Mata,47,4.2800000000000002,96,96
Uchûkeibitai SDF,34,3.4100000000000001,20,20
uDraw Studio: Instant Artist,36,3.5699999999999998,26,26
UEFA Challenge,44,3.2599999999999998,20,20
UEFA Champions League 2004-2005,41,4.1399999999999997,44,44
UEFA Champions League 2006-2007,48,4.1500000000000004,24,24
UEFA Champions League Season 1998/99,43,3.54,23,23
UEFA Champions League Season 1999/2000,41,3.2000000000000002,23,23
UEFA CL 2006-2007,37,4.0999999999999996,17,17
UEFA Dream Soccer,57,3.6600000000000001,19,19
UEFA Euro 2000,41,3.6800000000000002,20,20
UEFA Euro 2004 Portugal,34,3.8100000000000001,16,16
UEFA Euro 2008,36,3.9350000000000001,17,17
UEFA Euro 96: England,34,3.8900000000000001,19,19
UEFA Striker,52,3.75,42,42
UFC Personal Trainer,49,4.4699999999999998,20,20
UFC Undisputed 3,40,2.9399999999999999,18,18
UFC: Throwdown,44,3.6400000000000001,46,46
UFO,44,3.6400000000000001,23,23
UFO: Extraterrestrials Gold,44,3.7000000000000002,22,22
Ugh,42,3.3399999999999999,23,23
Ugly Americans: Apocalypsegeddon,40,3.9399999999999999,25,25
Ugoku E Ver. 2.0: Aryol,42,3.75,24,24
Ulises,48,4.1299999999999999,63,63
Ultima I: The First Age of Darkness,47,3.9300000000000002,66,66
Ultima III: Exodus,39,3.75,85,85
Ultima IV: Quest of the Avatar,41,4.21,120,120
Ultima Trilogy,40,4.4500000000000002,16,16
Ultima Underworld: The Stygian Abyss,45,4.1600000000000001,22,22
Ultima V: Warriors of Destiny,39,3.4700000000000002,88,88
Ultima VI: The False Prophet,40,3.96,57,57
Ultima VII: The Black Gate,35,4.0499999999999998,22,22
Ultima: Escape from Mt. Drash,33,5,22,22
Ultima: Runes of Virtue,36,3.8100000000000001,21,21
Ultima: Runes of Virtue 2,41,4.21,18,18
Ultima: Runes of Virtue II,33,3.75,19,19
Ultima: The Second Trilogy,41,4.7800000000000002,22,22
Ultimate Arena,44,3.4399999999999999,26,26
Ultimate Basketball,31,4.3200000000000003,21,21
Ultimate Beach Soccer,47,5,23,23
Ultimate Body Blows,40,4.4100000000000001,21,21
Ultimate Domain,38,4.25,18,18
Ultimate Doom,43,3.9199999999999999,15,15
Ultimate Ecology,39,3.6600000000000001,19,19
Ultimate Fighting Championship,57,4.1399999999999997,40,40
Ultimate Fighting Championship: Tapout,51,3.96,22,22
Ultimate Fighting Championship: Tapout 2,51,3.8100000000000001,22,22
Ultimate League Soccer,37,3.2400000000000002,21,21
Ultimate Mortal Kombat 3,46,3.7000000000000002,44,44
Ultimate Paintball,43,3.8500000000000001,22,22
Ultimate Qix,53,3.2400000000000002,18,18
Ultimate Soccer,37,4.1600000000000001,23,23
Ultimate Soccer Manager,51,3.6499999999999999,16,16
Ultimate Spider-Man,44,4.5700000000000003,69,69
Ultimate Tennis,35,4.1399999999999997,22,22
Ultra SCSIcide,47,4.4199999999999999,18,18
Ultra Tank,36,3.5699999999999998,22,22
Ultra Toukon Densetsu,50,3.6400000000000001,21,21
Ultra Vortek,50,3.2400000000000002,23,23
Ultra Vortek (Beta),41,3.8399999999999999,26,26
Ultra X Weapons / Ultra Keibitai,42,4.1600000000000001,22,22
Ultraman,49,3.5299999999999998,25,25
Ultraman Club - Tatakae! Ultraman Kyoudai!!,47,4.1600000000000001,23,23
Ultraman Powered,37,3.2599999999999998,25,25
Ultraman: Warrior of the Star of Light,53,4.4699999999999998,24,24
Ulysses and the Golden Fleece,46,3.6400000000000001,72,72
Umihara Kawase,49,2.5800000000000001,25,25
Umihara Kawase: Shun - Second Edition,33,4.1500000000000004,23,23
UMS II: Nations at War,37,3.8399999999999999,32,32
UMS: The Universal Military Simulator,39,3.6099999999999999,44,44
Unbound Saga,46,3.0299999999999998,22,22
Undead Line,39,3.4399999999999999,42,42
Under Defeat,41,3.9300000000000002,40,40
Under Fire,55,4.1299999999999999,17,17
Undercover AD2025 Kei,41,4.1600000000000001,23,23
Undercover Cops,41,3.54,40,40
Undercover Cops Gaiden: Hakaishin Garumaa,43,4.2300000000000004,21,21
Underground,46,4.0700000000000003,52,52
Undertow,41,4.3399999999999999,24,24
Underwurlde,46,3.3999999999999999,38,38
Une affaire en or,43,3.8700000000000001,19,19
Uninvited,30,4.1200000000000001,63,63
Uniracers,38,4.3200000000000003,23,23
Universal Soldier,33,3.75,42,42
Universal Studios Theme Park Adventure,56,3.1000000000000001,26,26
Universal Warrior,60,4.2599999999999998,17,17
Universe,45,3.7599999999999998,52,52
Universe 3,47,3.4900000000000002,36,36
Universe at War,48,3.9300000000000002,23,23
Universe: Unknown,43,4.79,20,20
UniWar S,50,4.2000000000000002,18,18
unknown ACE fruits game,49,3.9300000000000002,24,24
unknown Meyco game,44,4.2000000000000002,24,24
unknown Model Racing gun game,45,3.8199999999999998,22,22
Unnecessary Roughness '95,33,3.7000000000000002,13,13
UNO,48,4.3799999999999999,23,23
UNO RUSH,46,4.1600000000000001,26,26
Unreal,34,4.2800000000000002,50,50
Unreal Championship,44,2.7799999999999998,23,23
Unreal Championship 2: The Liandri Conflict,40,3.8599999999999999,22,22
Unreal II: The Awakening,29,3.8599999999999999,19,19
Unreal Tournament,44,3.75,36,36
Unstoppable Gorg,38,4.3099999999999996,23,23
Untold Legends: Brotherhood of the Blade,30,3,22,22
Untold Legends: The Warrior's Code,48,4.5800000000000001,16,16
Untouchables,38,4.0099999999999998,110,110
Unwell Mel,48,3.1200000000000001,22,22
Up 'n Down,42,4.3499999999999996,44,44
Up Scope,39,3.96,19,19
Up Your Alley,50,2.6600000000000001,17,17
Uplink,40,3.4399999999999999,21,21
Up'n Down,42,3.7599999999999998,66,66
Urban Champion,43,4.3799999999999999,16,16
Urban Chaos,41.5,3.98,34,34
Urban Chaos: Riot Response,46,4.2000000000000002,16,16
Urban Strike,41,3.7000000000000002,21,21
Urbz: Sims in the City,46,3.8500000000000001,21,21
Uridium,41,4.1600000000000001,76,76
Uridium 2,44,3,22,22
Urusei Yatsura: Dear My Friends,28,3.48,19,19
Us vs Them,46,3.5299999999999998,16,16
Us vs. Them,46,3.3399999999999999,19,19
USA Racer,38,4.3399999999999999,24,24
Ushio to Tora: Shin'en no Daiyou,42,3.8199999999999998,22,22
USHRA Monster Truck Wars,47,4.1399999999999997,22,22
Utopia,33,4.4900000000000002,21,21
Utopia: The Creation of a Nation,31,4.1200000000000001,66,66
Utopia: The New Worlds,44,3.4399999999999999,46,46
Uzumaki: Denshi Kaikihen,54,3.9300000000000002,24,24
Uzumaki: Noroi Simulation,36,3.3399999999999999,21,21
V Goal Soccer,51,2.8900000000000001,21,21
V.I.P.,43,3.8300000000000001,42,42
V2000,39,4.3099999999999996,23,23
Vacuumania,46,4.0899999999999999,22,22
Vagan Attack,31,2.6299999999999999,42,42
Val d'Isère Skiing and Snowboarding,38,4.2800000000000002,22,22
Valhalla and the Fortress of Eve,46,4.2800000000000002,17,17
Valhalla and the Lord of Infinity,35,4.0499999999999998,23,23
Valhalla Knights,47,3.9300000000000002,22,22
Valhalla: Before the War,45,3.3999999999999999,21,21
Valis 2,55,4,46,46
Valis 3,46,4.6600000000000001,48,48
Valis 4,55,3.8399999999999999,20,20
Valis: The Fantasm Soldier,44,4.7999999999999998,100,100
Valkyrie no Bouken: Toki no Kagi Densetsu,41,4.54,19,19
Valkyrie no Densetsu,44.5,4.1449999999999996,20,20
Valkyrie Profile,36,4.0700000000000003,19,19
Valtric,34,3.75,19,19
Vamf x1/2,35,3.1499999999999999,24,24
Vamp x1/2,48,4.0499999999999998,25,25
Vampire Hunter 2: Darkstalkers Revenge,50,3.6099999999999999,22,22
Vampire Hunter D,45,3.8399999999999999,17,17
Vampire Hunter: Darkstalkers' Revenge,43,3.8199999999999998,23,23
Vampire Killer,52,3.6400000000000001,24,24
Vampire Rain,57,3.96,24,24
Vampire Savior 2: The Lord of Vampire,38,4.0899999999999999,20,20
Vampire Savior: The Lord of Vampire,42,4.1200000000000001,24,24
Vampire: The Night Warriors,48,4.3200000000000003,24,24
Vampire's Empire,48,3.2599999999999998,56,56
Van Helsing,49,3.8900000000000001,48,48
Vanark,39,3.8100000000000001,20,20
Vancouver 2010,44,3.4900000000000002,22,22
Vandal Hearts,43,4,44,44
Vandal Hearts II,44,3.75,20,20
Vanguard,51,4.04,42,42
Vanguard Bandits,35,3.8100000000000001,22,22
Vanguard II,38,4.1299999999999999,23,23
Vanishing Point,45,3.2599999999999998,36,36
VANQUISH,51,4.2800000000000002,18,18
Vapor Trail,44,3,15,15
Vapor Trail - Hyper Offence Formation,49,4.5,22,22
Vapor TRX,47,2.75,22,22
Varia Metal,44,3.3399999999999999,23,23
Varth: Operation Thunderstorm,45,3.2400000000000002,21,21
Vasara,41,3.8399999999999999,20,20
Vasara 2,33,4.2400000000000002,20,20
Vastar,46,4.2800000000000002,19,19
Vautour,47,3.2400000000000002,20,20
Vaxol: Heavily Armed Storming Vehicle,46,3.1800000000000002,17,17
V-Ball: Beach Volley Heroes,41,4.6900000000000004,20,20
VecSports Boxing,49,4.0599999999999996,23,23
Vecsports Boxing (Demo),47,3.8399999999999999,23,23
VecSports Kingpin Bowling,43,4.3499999999999996,14,14
VecSports Kingpin Bowling (Demo),46,3.9700000000000002,21,21
Vector Ball,47,3.8599999999999999,66,66
Vector Vaders,32,2.5,21,21
Vector Vaders Remix,39,3.6099999999999999,16,16
Vectorball,40,4.4699999999999998,28,28
Vectorman,46.5,3.75,39,39
Vectorman 2,42,2.6000000000000001,25,25
Vectrexians,45,3.2200000000000002,22,22
Vectron,50,3.46,20,20
Vega,46,4.25,20,20
Vegas Roulette,39,4.4000000000000004,18,18
Velvet Assassin,44,3.5699999999999998,22,22
Vendetta,41,3.8900000000000001,22,22
Venetica,50,3.9300000000000002,23,23
Venice Beach Volleyball,43,4.3899999999999997,22,22
Venus,43,3.6200000000000001,19,19
Venus Senki,38,3.3399999999999999,20,20
Venus the Flytrap,35,4.4100000000000001,38,38
Verizon Alan Wake,35,4.6299999999999999,22,22
Versailles 1685,37,4.04,21,21
Version 4,44,3.2400000000000002,21,21
Versus Net Soccer,50,4.25,15,15
Vertex Dispenser,45,4,23,23
Vertical Force,48,3.1600000000000001,18,18
Very Big Cave Adventure,41,4.0599999999999996,22,22
Vessel,52,4.2800000000000002,24,24
Veteran,35,3.4199999999999999,42,42
Vexx,40,3.75,72,72
Viaje Al Centro De La Tierra,53,4.3399999999999999,110,110
Vice: Project Doom,43,3.3999999999999999,24,24
Vicious Circle,41,4,17,17
ViColumn,39,3.3399999999999999,20,20
Victor 21,43,3.8999999999999999,23,23
Victor 6,45,3.2400000000000002,25,25
Victoria I Complete,49,3.8100000000000001,20,20
Victoria II,36,3.1600000000000001,23,23
Victorious Boxers: Ippo's Road to Glory,44,3.1099999999999999,23,23
Victorious Nine,48,3.9399999999999999,22,22
Victorious Nine 2,58,3.52,23,23
Victory Boxing,41,4.4699999999999998,22,22
Victory Goal: Worldwide Edition,45,4.0999999999999996,14,14
Victory Road,34,3.5699999999999998,22,22
Victory Run,34,4.8499999999999996,17,17
Video Carnival 1999 / Super Royal Card,46,4.0300000000000002,24,24
Video Cordoba,44,4.0899999999999999,21,21
Video Dado,47,4.2000000000000002,23,23
Video Easel,57,3.2000000000000002,23,23
Video Eight Ball,49,3.6000000000000001,22,22
Video Hustler,48,2.7999999999999998,32,32
Video Jogger,45,4.7000000000000002,25,25
Video Meanies,41,4.2800000000000002,13,13
Video Olympics,42,4.3399999999999999,16,16
Video Poker,38,3.75,21,21
Video Pool,38,4.3499999999999996,19,19
Video Reflex,55,3.6099999999999999,23,23
Video Whizball,26,3.8100000000000001,16,16
Videokid,40,3.1800000000000002,38,38
Videomat,42,4,23,23
Videotronics Poker,44,3.6400000000000001,25,25
Viewpoint,49,3.3399999999999999,88,88
Vigilante,41,4,168,168
Vigilante 8,44,3.3399999999999999,40,40
Vigilante 8 Arcade,37,4.4000000000000004,26,26
Vigilante 8: 2nd Offense,34,4.7300000000000004,42,42
Viking,40,3.5699999999999998,14,14
Vindex,49,3.8900000000000001,22,22
Vindicators,42,3.5,132,132
Vindicators Part II,45,3.8399999999999999,15,15
Violator,34,4.4000000000000004,40,40
Violence Fight,36,4.2300000000000004,23,23
Violent Storm,36,3.6499999999999999,24,24
Viper,36,3.8399999999999999,32,32
Viper Phase 1,46,3.5,21,21
Virocop,59,4.0300000000000002,24,24
Virtua Athlete,40,3.8199999999999998,23,23
Virtua Athlete 2K,45,3.96,16,16
Virtua Athletics / Virtua Athlete,40,4.0499999999999998,21,21
Virtua Bowling,38,4.1900000000000004,22,22
Virtua Cop,32,3.8100000000000001,40,40
Virtua Cop 2,41,3.7999999999999998,48,48
Virtua Cop 3,50,2.3399999999999999,19,19
Virtua Fighter,32,2.8599999999999999,46,46
Virtua Fighter 2,28,4.7699999999999996,42,42
Virtua Fighter 3,39,4,50,50
Virtua Fighter 3 Team Battle,47,4.5800000000000001,20,20
Virtua Fighter 4,56,3.75,38,38
Virtua Fighter 4 Evolution,42,3.6800000000000002,25,25
Virtua Fighter 4 Final Tuned,46,3.4100000000000001,24,24
Virtua Fighter 5,37,3.75,26,26
Virtua Fighter Animation,43,3.96,16,16
Virtua Fighter Kids,42,3.3399999999999999,52,52
Virtua Fighter Remix,46,3.6600000000000001,50,50
Virtua Formula,40,3.71,17,17
Virtua Golf / Dynamic Golf,40,2.8599999999999999,21,21
Virtua NBA,46,3.3399999999999999,42,42
Virtua Racing,41,3.9399999999999999,46,46
Virtua Racing Deluxe,36,4.4699999999999998,21,21
Virtua Striker,43,3.75,46,46
Virtua Striker 2,27,3.5499999999999998,26,26
Virtua Striker 2 '98,39,4.4699999999999998,36,36
Virtua Striker 2 '99,48,3.96,20,20
Virtua Striker 2 '99.1,43,3.6000000000000001,24,24
Virtua Striker 2 Ver. 2000,38,3.2799999999999998,42,42
Virtua Striker 2002,53,4.1600000000000001,42,42
Virtua Striker 3,45,4.0899999999999999,32,32
Virtua Striker 4,52,4.5,21,21
Virtua Striker 4 ver. 2006,35,4.3499999999999996,22,22
Virtua Tennis,63,2.8900000000000001,63,63
Virtua Tennis / Power Smash,37,3.8700000000000001,23,23
Virtua Tennis 2,45,4.0300000000000002,20,20
Virtua Tennis 2 / Power Smash 2,45,3.3799999999999999,24,24
Virtua Tennis 2009,39,4.4900000000000002,23,23
Virtua Tennis 3,44,2.8199999999999998,40,40
Virtua Tennis 4,50,3.5499999999999998,30,30
Virtua Tennis: World Tour,36,3.8199999999999998,21,21
Virtual Bart,44,3.7000000000000002,44,44
Virtual Boy Wario Land,50,3.6000000000000001,22,22
Virtual Combat,51,3.4399999999999999,21,21
Virtual Families,41,3.3399999999999999,16,16
Virtual Fishing,46,3,21,21
Virtual Karting,42,3.6099999999999999,21,21
Virtual League Baseball,40,3.4199999999999999,15,15
Virtual On 2: Oratorio Tangram,50,3.0800000000000001,44,44
Virtual On Cyber Troopers,40.5,3.6299999999999999,44,44
Virtual On Cyber Troopers: Netlink Edition,50,3,24,24
Virtual On Oratorio Tangram M.S.B.S. ver5.66 2000 Edition,38,4.21,22,22
Virtual Open Tennis,42,4.2800000000000002,19,19
Virtual Pong,59,2.7999999999999998,23,23
Virtual Pool,34,3.2000000000000002,21,21
Virtual Pool 3,34,4.1399999999999997,13,13
Virtual Pool 64,38,3.3399999999999999,23,23
Virtual Pro Wrestling 2: Oudou Keishou,40,3.2799999999999998,21,21
Virtual Pro Wrestling 64,44,4.1299999999999999,22,22
Virtual Pro Yakyuu '95,35,3.1600000000000001,21,21
Virtual Reality Studio 2.0,46,3.9700000000000002,42,42
Virtual Reality Vol. 2,26,4.04,40,40
Virtual Villagers - The Secret City,39,4.4900000000000002,20,20
Virtual Villagers: A New Home,36,3.2200000000000002,18,18
Virtual Villagers: The Lost Children,49,2.3399999999999999,22,22
Virtual Volleyball,54,3.8100000000000001,13,13
Virtual-On OT,36,4.1600000000000001,17,17
Virtuoso,49,3.6200000000000001,19,19
Virus,36,3.2799999999999998,21,21
Visco Roulette,46,3.7999999999999998,21,21
Vital Light,48,4.1600000000000001,13,13
Viva Piñata,43,3.5,26,26
Vixen,47,3.3999999999999999,84,84
Vixen 357,36,3.7999999999999998,22,22
V-Liner,51,3.2200000000000002,25,25
VMU Football,49,3.8199999999999998,22,22
Voidrunner,47,3.4199999999999999,60,60
Volfied,43,3.645,97,97
Volguard,46,3.6600000000000001,22,22
Volley Ball,39,3.8599999999999999,44,44
Volleyball!,44,4.21,22,22
Voltage Fighter - Gowcaizer / Choujin Gakuen Gowcaizer,43,3.75,24,24
Voltage Fighter Gowcaizer,44,4.5,20,20
Voltron,31,3.8399999999999999,16,16
Voodoo Castle,43.5,4.0800000000000001,100,100
Voodoo Dice,30,4.0499999999999998,20,20
Voodoo Island,46,3.8999999999999999,20,20
Voodoo Vince,43,3.9300000000000002,23,23
Vortex,48,3.52,60,60
Voyage into the Unknown,39,4,21,21
Voyager,29,4.3899999999999997,28,28
VR Golf '97,30,4.3499999999999996,21,21
VR Soccer,42,3.46,23,23
VR Sports Powerboat Racing,47,4.1299999999999999,22,22
V-Rally 2: Expert Edition,43,3.7999999999999998,20,20
V-Rally 3,31,3.6600000000000001,42,42
V-Rally 97 Championship Edition,41,5,23,23
V-Rally Edition 99,38,3.6200000000000001,22,22
Vroom,40,2.5,21,21
Vs 10-Yard Fight,42,3.7999999999999998,21,21
Vs. Atari R.B.I. Baseball,46,3.75,46,46
Vs. BaseBall,28,3.75,34,34
Vs. Clu Clu Land,45,3.79,40,40
Vs. Dr. Mario,44,4.2000000000000002,40,40
Vs. Duck Hunt,46,3.6600000000000001,42,42
Vs. Excitebike,38,3.6600000000000001,44,44
Vs. Freedom Force,31,3.2000000000000002,22,22
Vs. Gradius,51,3.3399999999999999,44,44
